following,followers,actions,is_retweet,location,Type
0.0,0.0,,1.0,"Little Rock, AR",Quality
0.0,289000.0,27.0,0.0,,Quality
6123.0,13544.0,20302.0,0.0,NYC,Spam
12921.0,21471.0,49020.0,0.0,Universe,Spam
0.0,0.0,37.0,0.0,"California, USA",Quality
0.0,4680000.0,,1.0,"Mumbai, India",Quality
1709.0,1950.0,2280.0,1.0,千葉県,Spam
0.0,0.0,,1.0,,Quality
104.0,84.0,67.0,0.0,germany & turkey,Spam
0.0,0.0,12.0,0.0,20160328,Quality
4471.0,18037.0,13933.0,0.0,"San Antonio, Texas",Spam
5465.0,4991.0,11569.0,1.0,DM to get tweets removed,Spam
0.0,11300.0,,0.0,,Quality
68.0,141.0,2794.0,1.0,"Central Luzon, Republic of the",Spam
456.0,847.0,3181.0,1.0,[BTS] [BIGBANG] [iKON],Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,0.0,0.0,"Medellín, Colombia",Quality
0.0,0.0,,0.0,,Quality
1946.0,2006.0,2018.0,1.0,Multan,Spam
392.0,723.0,1971.0,1.0,"Harson Island, Michigan",Spam
0.0,0.0,,0.0,somewhere over the rainbow,Quality
1963.0,752.0,1224.0,0.0,"Kansas City, Mo.",Spam
0.0,0.0,0.0,0.0,数学ナビ,Quality
0.0,0.0,3.0,0.0,,Quality
0.0,0.0,2.0,0.0,"Atlanta, GA",Quality
,0.0,0.0,0.0,,Quality
940.0,1330.0,1418.0,1.0,"Austin TX, y'all",Spam
0.0,0.0,,0.0,uk,Quality
0.0,0.0,0.0,0.0,138 Student Union,Quality
0.0,0.0,,0.0,cork,Quality
772.0,893.0,6520.0,1.0,"Nyon, Switzerland",Spam
1963.0,1980.0,2857.0,1.0,Sittn Indian Style N my Garden,Spam
904.0,336.0,877.0,1.0,Always Believe In Yourself.,Spam
4737.0,10850.0,9839.0,0.0,"INDIA,NEW DELHI",Spam
0.0,78700.0,,1.0,UPS,Quality
1943.0,1160.0,533.0,0.0,˗ˏˋtasha//CCCˎˊ˗,Spam
1650.0,1459.0,1924.0,1.0,CHENLE  💌,Spam
0.0,0.0,0.0,0.0,"Torrance, CA",Quality
0.0,0.0,0.0,0.0,"Somerville, MA",Quality
0.0,0.0,,0.0,"Charlotte,NC",Quality
0.0,11700.0,11.0,0.0,,Quality
0.0,0.0,,0.0,"Saint Louis, Missouri",Quality
817.0,1423.0,1666.0,0.0,"Southbank, TX",Spam
11234.0,16577.0,14518.0,0.0,DUSK HYPE TRAIN!,Spam
0.0,520000.0,,0.0,"Boston, MA",Quality
2501.0,2066.0,4700.0,1.0,"Guna-Bhopal, India",Spam
3738.0,4128.0,10714.0,0.0,天朝：星霜之下 逆势择天,Spam
0.0,0.0,,1.0,"Stafford, VA  ✈️ Charlotte, NC",Quality
298.0,263.0,945.0,1.0,"Portland, OR",Spam
0.0,0.0,,0.0,church always,Quality
599.0,709.0,3163.0,1.0,Laniakea,Spam
1968.0,102.0,1399.0,0.0,SEATTLE2SEOUL,Spam
11704.0,51377.0,16603.0,0.0,"Sao Paulo, Brazil",Spam
0.0,21100.0,,0.0,"New York, Chicago, Los Angeles",Quality
834.0,1449.0,3870.0,1.0,20181006 DAY6 in MANILA,Spam
0.0,0.0,,0.0,"Covington, TN",Quality
0.0,0.0,0.0,0.0,,Quality
1808.0,13122.0,16980.0,0.0,"Huron County, Ontario, Canada",Spam
10200.0,11276.0,24839.0,0.0,OT Waddup,Spam
1918.0,487.0,10002.0,0.0,Virginia,Spam
0.0,0.0,0.0,0.0,Los Angeles,Quality
1192.0,1398.0,3733.0,1.0,"Dothan, AL",Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,0.0,0.0,1815 Adams Mill Rd. NW,Quality
3876.0,769.0,752.0,0.0,Trinidad,Spam
0.0,118000.0,,0.0,,Quality
10111.0,11261.0,32374.0,0.0,Dont Kno prolly Da Basedment,Spam
0.0,30700.0,,0.0,"Indy, SF, NYC  ✈️",Quality
3810.0,4402.0,3993.0,0.0,Center of your gaming universe,Spam
2638.0,982.0,990.0,0.0,"Nerd-town, USA",Spam
0.0,22500.0,5.0,0.0,"Hunter Mill, VA",Quality
7604.0,7498.0,9290.0,1.0,"Jos, Nigeria",Spam
5891.0,7145.0,910.0,0.0,intersectional feminism.,Spam
0.0,78900.0,7.0,0.0,Every country in the world,Quality
0.0,42500.0,0.0,0.0,EXO • BH FAMILY • 04/61,Quality
0.0,0.0,,0.0,"Maryland, USA",Quality
0.0,0.0,0.0,0.0,wandering in the beauty world,Quality
832.0,696.0,1493.0,1.0,Deutschland,Spam
0.0,0.0,0.0,0.0,Vegas  🎲,Quality
4123.0,14178.0,11554.0,0.0,OT7 | Uwucult99™ | DPLR gang™,Spam
0.0,54300.0,1392.0,0.0,,Quality
0.0,104000.0,42.0,0.0,,Quality
81.0,50.0,402.0,1.0,Winterfell,Spam
0.0,0.0,0.0,0.0,,Quality
14099.0,16549.0,20177.0,0.0,East coast,Spam
0.0,0.0,0.0,0.0,🌊,Quality
1832.0,1144.0,1856.0,1.0,"Toronto, Ontario, Canada",Spam
64.0,170.0,3989.0,1.0,Khairpur,Spam
37.0,43.0,760.0,1.0,"Deerfield Beach, FL",Spam
10444.0,17872.0,8160.0,0.0,Aston Birmingham,Spam
0.0,0.0,,0.0,Under Nep,Quality
0.0,0.0,,1.0,Canadians for Canada,Quality
2967.0,1254.0,3472.0,0.0,SUITCASE in SOUTH AFRICA.,Spam
0.0,0.0,,0.0,in bed napping probably,Quality
739.0,1252.0,1754.0,0.0,blackpink in my area 🦋,Spam
58400.0,21400000.0,,0.0,,Quality
0.0,0.0,0.0,0.0,"Sandton, South Africa",Quality
4106.0,2728.0,16436.0,0.0,maisy cyan anna luke ashli,Spam
0.0,0.0,,0.0,Chile,Quality
4821.0,1706.0,1892.0,0.0,"Nashville, TN",Spam
0.0,0.0,,0.0,New York,Quality
0.0,0.0,4.0,0.0,"Los Angeles, CA",Quality
6953.0,19645.0,41712.0,0.0,Nigeria. Emailing you scams,Spam
0.0,0.0,8.0,0.0,"Guwahati,Kamrup,Assam",Quality
1037.0,1438.0,16953.0,1.0,"Cary, North Carolina",Spam
1044.0,1319.0,1644.0,1.0,paneradise,Spam
5186.0,7772.0,1656.0,0.0,"Fayetteville, NC  2️⃣- 6️⃣",Spam
0.0,0.0,0.0,0.0,"1607 E HWY 50, Yankton, SD",Quality
7397.0,16032.0,13944.0,0.0,Northern California & beyond,Spam
2552.0,3035.0,3748.0,0.0,"Hunters Point, San Francisco",Spam
918.0,884.0,1690.0,1.0,HTX-PG,Spam
0.0,0.0,0.0,0.0,"South West, England",Quality
14239.0,13249.0,29070.0,0.0,cooler than where the sodas go,Spam
0.0,0.0,0.0,0.0,Japan,Quality
0.0,0.0,,1.0,京都 / フランクフルト,Quality
0.0,63900.0,193.0,0.0,Manchester England,Quality
0.0,0.0,,0.0,,Quality
0.0,0.0,,0.0,District 13,Quality
0.0,0.0,,0.0,sacra,Quality
0.0,9000000.0,,0.0,Instagram: @gigihadid,Quality
0.0,0.0,,0.0,,Quality
7804.0,10294.0,12266.0,1.0,michigan ✧･ﾟ:,Spam
0.0,52800.0,,0.0,"Moscow, Russia",Quality
0.0,11100.0,1747.0,0.0,,Quality
0.0,23100.0,609.0,0.0,"Greenwich, London",Quality
0.0,0.0,,0.0,Vancouver,Quality
10008.0,24986.0,37495.0,0.0,"Spartanburg, SC",Spam
18187.0,29638.0,25858.0,0.0,Halifax,Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,0.0,0.0,영원히워너원,Quality
14513.0,13257.0,9856.0,0.0,somewhere hustling,Spam
0.0,0.0,0.0,0.0,"Pawleys Island, SC",Quality
1536.0,1377.0,1711.0,1.0,Mumbai,Spam
0.0,0.0,0.0,0.0,,Quality
,0.0,,1.0,,Quality
1114.0,864.0,3628.0,1.0,"North Carolina, USA",Spam
0.0,12000.0,,0.0,"Daytona Beach, FL",Quality
229000.0,194000.0,,0.0,"Ohio, USA",Quality
4656.0,2651.0,6294.0,0.0,♡,Spam
466.0,565.0,1005.0,0.0,back.,Spam
2161.0,2103.0,5599.0,1.0,www.myfreecams.com,Spam
2501.0,2066.0,4706.0,1.0,"West Region, Singapore",Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,,0.0,"Charlotte, NC",Quality
0.0,376000.0,56.0,0.0,,Quality
0.0,0.0,,0.0,,Quality
3256.0,592.0,84.0,0.0,OuterSpace,Spam
0.0,124000.0,51.0,0.0,Washington D.C.,Quality
0.0,0.0,0.0,0.0,тυ &  үσ α' 3мsc ♥,Quality
0.0,0.0,0.0,0.0,,Quality
862.0,1326.0,2495.0,1.0,"Lincolnshire, KY",Spam
1298.0,1860.0,2843.0,1.0,"Portland, ME",Spam
15700.0,1780000.0,343.0,0.0,"Toronto, ON",Quality
5664.0,5487.0,14698.0,1.0,world wide,Spam
5364.0,15513.0,18809.0,0.0,somewhere your not!,Spam
0.0,0.0,,1.0,"Honolulu, HI",Quality
8119.0,19317.0,11190.0,0.0,"Morton, IL | Detroit | SV",Spam
0.0,0.0,0.0,0.0,"Memphis, TN",Quality
0.0,0.0,,0.0,,Quality
0.0,0.0,0.0,0.0,"Chicago, IL",Quality
0.0,114000.0,103.0,0.0,"Redwood City, CA",Quality
0.0,0.0,0.0,0.0,International,Quality
359.0,196.0,169.0,0.0,"wisp and willow salon, YL CA",Spam
11316.0,51484.0,16976.0,0.0,"Cebu, Phillipines",Spam
0.0,159000.0,,0.0,"Los Angeles, CA",Quality
0.0,0.0,0.0,0.0,Brooklyn,Quality
25365.0,29619.0,3762.0,0.0,Plastic beach,Spam
22601.0,33826.0,4555.0,0.0,"BRIDGEPORT, USA",Spam
0.0,0.0,179.0,0.0,"Fishtown, Philadelphia",Quality
3841.0,1640.0,536.0,0.0,Bandung,Spam
3876.0,4266.0,8025.0,1.0,Carlsbad,Spam
0.0,15600.0,,0.0,All over Asia's airwaves,Quality
0.0,0.0,2.0,0.0,,Quality
6498.0,12466.0,10256.0,0.0,"Brno, Czech Republic",Spam
0.0,13000.0,35.0,0.0,"Quezon city,Fairview",Quality
456.0,854.0,2064.0,1.0,"Brighton, MI",Spam
2966.0,649.0,1534.0,0.0,"St. Paul,MN",Spam
5039.0,14638.0,6056.0,0.0,Liverpool & Manchester,Spam
0.0,0.0,0.0,0.0,"Fremont, CA",Quality
0.0,7750000.0,1660.0,0.0,,Quality
0.0,0.0,0.0,0.0,"Quezon city,Fairview",Quality
4894.0,2123.0,1928.0,0.0,高知県南国市浜改田1330-1番地,Spam
8452.0,9299.0,23126.0,0.0,France,Spam
1.0,21.0,2711.0,0.0,"Scotland, U.K",Spam
0.0,0.0,0.0,0.0,Havering,Quality
0.0,0.0,,0.0,Occitania,Quality
0.0,0.0,3.0,0.0,TOKYO,Spam
777.0,211.0,720.0,0.0,Hollywood,Spam
1764.0,1705.0,4673.0,1.0,"Logroño, La Rioja",Spam
3132.0,2833.0,3224.0,1.0,🌊,Spam
,0.0,,0.0,kitche,Quality
23.0,14.0,791.0,0.0,"Lake Elsinore, CA",Spam
17742.0,19394.0,10561.0,1.0,"İzmir, Türkiye",Spam
919.0,882.0,1574.0,1.0,CT/TN,Spam
834.0,1388.0,2915.0,1.0,FL  ✈️ HTX,Spam
0.0,0.0,0.0,0.0,"White House, TN",Quality
0.0,0.0,,0.0,Bharat  🇮🇳,Quality
0.0,37600.0,,0.0,"Elf Tower, New Mexico",Quality
0.0,0.0,,0.0,Tha R  🚀 NY,Quality
0.0,0.0,,0.0,Israel • Bulgaria,Quality
74.0,155.0,6106.0,1.0,"Ottawa, Canada & USA",Spam
4970.0,1779.0,2782.0,0.0,grind world,Spam
4668.0,16856.0,33125.0,0.0,"Fort Wayne, Indiana",Spam
0.0,0.0,0.0,0.0,,Quality
295.0,128.0,661.0,1.0,Miami / Fort Lauderdale,Spam
526.0,823.0,9144.0,1.0,D(M)V,Spam
4998.0,14731.0,12280.0,0.0,"Lincolnshire, KY",Spam
1486.0,894.0,1209.0,1.0,"Akihabara, Tokyo, Japan",Spam
912.0,835.0,1460.0,1.0,Jakarta,Spam
1946.0,172.0,3528.0,0.0,"Austin, TX",Spam
247.0,2486.0,154126.0,1.0,New Orleans  Austin  ✈️DDD,Spam
0.0,0.0,0.0,0.0,"Texas, USA",Quality
283.0,417.0,892.0,0.0,"Liverpool, England",Spam
2666.0,3542.0,12738.0,1.0,"Vancouver, Canada",Spam
2956.0,324.0,299.0,0.0,@NonsSibiya  South Africa,Spam
234.0,208.0,1043.0,1.0,"Montevideo, Uruguay",Spam
0.0,0.0,,0.0,"Kolkata, India",Quality
318.0,725.0,3165.0,1.0,LA♚,Spam
0.0,1320000.0,,0.0,,Quality
0.0,95100.0,,0.0,"Lucknow, India",Quality
4848.0,2547.0,3839.0,0.0,"NYC, Honolulu, writing in a café.",Spam
4822.0,2455.0,1967.0,0.0,Laniakea,Spam
464.0,238.0,782.0,0.0,Olsen Field at Blue Bell Park,Spam
21900.0,83000.0,969.0,0.0,Nashville / Houston,Quality
16000.0,38700.0,52.0,0.0,Cloud 9.,Quality
0.0,0.0,0.0,0.0,Wakefield,Quality
0.0,8890000.0,,0.0,,Quality
2024.0,1700.0,2926.0,1.0,"Norwalk, CT",Spam
0.0,0.0,2.0,0.0,"St Paul, MN",Quality
0.0,0.0,,0.0,Èkó Ilé,Quality
789.0,899.0,3944.0,1.0,Camberwell,Spam
0.0,0.0,,0.0,"Daingerfield, TX",Quality
0.0,0.0,0.0,0.0,Boston,Quality
0.0,116.0,3148.0,1.0,Quetta,Spam
0.0,0.0,,0.0,world wide,Quality
0.0,120000.0,727.0,0.0,India,Quality
402.0,372.0,1229.0,1.0,NY / FL,Spam
0.0,2320000.0,,0.0,,Quality
0.0,0.0,88.0,0.0,Australia,Quality
2440.0,2876.0,4312.0,1.0,Basque Country,Spam
0.0,0.0,,0.0,"Jefferson City, Tennessee",Quality
12100.0,26400.0,,0.0,"Murfreesboro, TN",Quality
5601.0,8063.0,1098.0,0.0,Ahead of the curve,Spam
75663.0,103921.0,8352.0,1.0,Neverland,Spam
7236.0,17667.0,43918.0,0.0,Missouri,Spam
9715.0,13659.0,2879.0,0.0,"Bronx, New york",Spam
0.0,71000.0,20.0,0.0,"Dallas, Texas",Quality
34.0,4.0,934.0,0.0,"Books To Believe In, Parker CO",Spam
0.0,0.0,0.0,0.0,"Dallas, Texas",Quality
10597.0,19367.0,22063.0,0.0,"Tennessee, USA",Spam
0.0,0.0,0.0,0.0,anog,Quality
0.0,380000.0,,0.0,Noida / Delhi,Quality
0.0,0.0,0.0,0.0,Clearwater fl,Quality
2366.0,2592.0,20179.0,1.0,First tweet: 10th March 2015,Spam
15200.0,334000.0,7.0,0.0,"Maine, USA",Quality
0.0,0.0,,0.0,,Quality
785.0,918.0,5182.0,1.0,"London, UK",Spam
408.0,768.0,6782.0,1.0,KUL-LDN,Spam
0.0,0.0,,0.0,she/her,Quality
1127.0,819.0,3053.0,1.0,#SelfDetermination,Spam
3750.0,4137.0,8724.0,0.0,windsor,Spam
7585.0,16256.0,16238.0,0.0,Download My Mixtape!,Spam
3420.0,3506.0,4428.0,1.0,bts rv loona exid,Spam
0.0,22600.0,142.0,0.0,Inquiry: contact@hiphopkr.com,Quality
0.0,0.0,,0.0,"Pergamino, Bs. As.",Quality
4267.0,25310.0,45270.0,0.0,Slytherin Common Room,Spam
0.0,0.0,8.0,0.0,Italy,Quality
0.0,0.0,50.0,0.0,,Quality
0.0,0.0,0.0,0.0,〽️U 20',Quality
0.0,0.0,0.0,0.0,"جدة, المملكة العربية السعودية",Quality
0.0,26200.0,256.0,0.0,"Akron, OH",Quality
2985.0,810.0,3376.0,0.0,"Hastings, East Sussex",Spam
0.0,0.0,,0.0,,Quality
501.0,221.0,879.0,1.0,"Chanthaburi, Thailand",Spam
3259.0,4518.0,3152.0,0.0,"Ontario, CA",Spam
5192.0,8295.0,18909.0,0.0,Schenectady NY,Spam
0.0,0.0,,0.0,"Plano, TX",Quality
1927.0,961.0,691.0,0.0,"Cape Town,South Africa",Spam
0.0,0.0,0.0,0.0,910-919,Quality
0.0,0.0,0.0,0.0,,Quality
7901.0,19617.0,18796.0,0.0,"Ohio, USA",Spam
0.0,39300.0,732.0,0.0,,Quality
5967.0,60734.0,45196.0,0.0,Here and there.,Spam
0.0,0.0,,0.0,"Connecticut, USA",Quality
0.0,0.0,3.0,0.0,,Quality
0.0,0.0,,0.0,"Warrensburg, MO",Quality
0.0,0.0,,0.0,Jamaica,Quality
8598.0,12282.0,23745.0,0.0,"Bucks County, Poconos, FLL",Spam
6165.0,18577.0,7568.0,0.0,Bangalore,Spam
0.0,0.0,,0.0,"Cardiff, Wales",Quality
925.0,1030.0,7314.0,1.0,Aveiro // Marinha Grande,Spam
4289.0,4115.0,351.0,0.0,"Bay Area, California  📍",Spam
0.0,0.0,0.0,0.0,"San Antonio, TX",Quality
0.0,0.0,,0.0,"Rothesay, NB, Canada",Quality
5705.0,18583.0,6375.0,0.0,UPS,Spam
0.0,0.0,841.0,0.0,,Quality
8671.0,12299.0,16409.0,0.0,*Parody Account to Inspire*,Spam
2864.0,832.0,791.0,0.0,Baller St,Spam
0.0,26900.0,,0.0,,Quality
7687.0,19628.0,5899.0,0.0,"Rieux-en-Val, France",Spam
1777.0,323.0,779.0,0.0,Puchong Selangor,Spam
0.0,734000.0,611.0,0.0,"Anaheim, CA",Quality
0.0,0.0,,0.0,"Norton, MA",Quality
0.0,0.0,0.0,0.0,East Coast,Quality
6082.0,13673.0,16970.0,0.0,Paris / Pawnee,Spam
2341.0,2730.0,26475.0,1.0,"Bay Area, California  📍",Spam
17800.0,16200.0,29.0,0.0,"England, United Kingdom",Quality
0.0,0.0,2.0,0.0,,Quality
0.0,0.0,0.0,0.0,Kami's Lookout,Quality
12705.0,22694.0,4565.0,0.0,말레이시아,Spam
0.0,0.0,,1.0,"madison, wi",Quality
0.0,0.0,0.0,0.0,Indonesia,Quality
5887.0,15245.0,24380.0,0.0,"10 Crown Sq, Poundbury DT1 3DY",Spam
0.0,0.0,,0.0,"Detroit, MI",Quality
754.0,229.0,731.0,1.0,TV. RADIO. PRINT. WEB. RETAIL,Spam
1769.0,1705.0,4488.0,1.0,Hope Word,Spam
226.0,193.0,10469.0,1.0,100% Free Training,Spam
0.0,434000.0,,0.0,,Quality
3757.0,3547.0,8883.0,0.0,Marvin Gardens,Spam
0.0,0.0,,0.0,Eggs are dairy,Quality
0.0,0.0,,0.0,Tunisia,Quality
0.0,0.0,,1.0,$.K.Y  👑,Quality
0.0,4160000.0,,0.0,"New York, NY",Quality
0.0,0.0,270.0,0.0,"Sanford, FL • Somewhere",Quality
8600.0,13394.0,7535.0,0.0,"Melaka, Malaysia",Spam
225.0,43.0,23.0,0.0,calabar,Spam
4335.0,13927.0,11567.0,0.0,"Kampala, Uganda  🇺🇬",Spam
0.0,0.0,0.0,0.0,East coast,Quality
0.0,0.0,0.0,0.0,"Denver, CO",Quality
890.0,5797.0,6003.0,0.0,los angeles,Spam
0.0,0.0,,0.0,"Amsterdam, The Netherlands",Quality
0.0,0.0,,0.0,Pennsylvania,Quality
14117.0,13248.0,40200.0,0.0,Lynchburg Virginia,Spam
14499.0,13264.0,10506.0,0.0,NW London,Spam
0.0,0.0,,0.0,"Toronto, Canada",Quality
,0.0,0.0,0.0,,Quality
0.0,0.0,0.0,0.0,,Quality
7016.0,14077.0,18203.0,0.0,Maybe someday,Spam
1808.0,2690.0,3124.0,1.0,"Birmingham, AL",Spam
0.0,0.0,4.0,0.0,St Marybourne Hampshire,Quality
0.0,75500.0,,0.0,L-1485 ♡ 찬수 ♡ 민석 ♡ 지성 ♡ 노민 ♡,Quality
792.0,869.0,2392.0,1.0,in my castle,Spam
529.0,854.0,8538.0,0.0,"Boston,MA",Spam
4873.0,1634.0,3441.0,0.0,Èkó Ilé,Spam
0.0,0.0,,1.0,,Quality
549.0,948.0,2359.0,1.0,"Cheras, Selangor",Spam
0.0,0.0,0.0,0.0,,Quality
0.0,318000.0,27.0,0.0,Nigeria,Quality
0.0,0.0,,0.0,"Fargo, ND",Quality
0.0,0.0,0.0,0.0,,Quality
10353.0,11449.0,11323.0,0.0,Pennsylvania,Spam
2069.0,2611.0,5537.0,0.0,"Leeds, England",Spam
0.0,0.0,,0.0,Mexico City,Quality
0.0,52900.0,48.0,0.0,"Houston, Texas",Quality
4263.0,25291.0,45509.0,0.0,the hill of dreams,Spam
0.0,0.0,0.0,0.0,"ÜT: 42.460262,-71.022999",Quality
0.0,3300000.0,,0.0,Chicago/NYC,Quality
8824.0,19413.0,11917.0,0.0,Chicago,Spam
840.0,615.0,1449.0,1.0,"Hampstead, MD",Spam
1450.0,1607.0,1900.0,0.0,Cheltenham,Spam
0.0,71800.0,15.0,0.0,,Quality
0.0,15600.0,,0.0,All over Asia's airwaves,Quality
367.0,593.0,995.0,0.0,"Phoenix, AZ",Spam
0.0,0.0,0.0,0.0,"Petaling, Selangor",Quality
3959.0,4960.0,965.0,0.0,Parisian Gulf.. Bahrain,Spam
0.0,0.0,0.0,0.0,"Moscow, Russia",Quality
45200.0,678000.0,,0.0,,Quality
8380.0,16139.0,24706.0,0.0,"Uppsala, Sverige",Spam
0.0,23700.0,5.0,0.0,Vizeh@studio71creator.com,Quality
297000.0,105000000.0,,1.0,,Quality
1769.0,1239.0,343.0,0.0,kumogakure,Spam
2176.0,2727.0,789.0,0.0,▼ Watch My Videos,Spam
14245.0,13236.0,28023.0,0.0,"Galesburg, IL",Spam
0.0,0.0,0.0,0.0,Coventry,Quality
12560.0,32130.0,32330.0,0.0,East sussex TN325QU,Spam
,1240000.0,,0.0,sirsa(haryana) India,Quality
0.0,0.0,0.0,0.0,"Beach Park, Illinois USA",Quality
4249.0,4260.0,5398.0,1.0,"Modesto, CA",Spam
0.0,14000.0,,0.0,Bituin x Buang,Quality
4058.0,1124.0,2972.0,0.0,Abuja and PortHarcourt Nigeria,Spam
0.0,139.0,6441.0,1.0,Detention,Spam
312.0,660.0,1234.0,1.0,Quan,Spam
2418.0,1421.0,1977.0,1.0,green room,Spam
0.0,0.0,,0.0,"Clayton, DE USA",Quality
0.0,0.0,,1.0,"Academy Gardens, Philadelphia",Quality
1193.0,1382.0,3434.0,1.0,"Hampshire & Scotland, United Kingdom",Spam
0.0,17400.0,,0.0,,Quality
0.0,0.0,12.0,0.0,,Quality
22917.0,28109.0,14949.0,0.0,ngilong,Spam
1997.0,1436.0,3205.0,1.0,Deep In Your Mind (but mainly the 305),Spam
16.0,93.0,538.0,1.0,Portland OR USA,Spam
0.0,0.0,,1.0,the windy city,Quality
5001.0,3527.0,9074.0,1.0,"Union Beach, NJ",Spam
1328.0,1532.0,4616.0,1.0,The Diamond,Spam
2056.0,498.0,123.0,0.0,51100 Reims France,Spam
0.0,0.0,,0.0,"Asheville, North Carolina",Quality
9308.0,15172.0,16535.0,0.0,in debt,Spam
3363.0,1347.0,1337.0,0.0,BLACKPINK,Spam
5148.0,5228.0,13286.0,1.0,"Prince Edward Island, Canada",Spam
,0.0,0.0,0.0,,Quality
0.0,601000.0,1365.0,0.0,credits on pics | fanacc,Quality
825.0,909.0,10522.0,1.0,Russian Federation,Spam
0.0,0.0,,0.0,"San Diego, CA",Quality
0.0,0.0,,1.0,my FA is in the threads ↓,Quality
0.0,0.0,0.0,0.0,ପ( ໊๑˃̶͈⌔˂̶͈)*ೃ♡ mak! ♡*ೃ,Quality
5142.0,16853.0,30879.0,0.0,"Nyon, Switzerland",Spam
0.0,61000.0,148.0,0.0,Ahead of the curve,Quality
790.0,909.0,3686.0,1.0,#JusticeFor6Inch #HeardAboutUs,Spam
3021.0,3740.0,6099.0,1.0,"Kyoto,Tokyo,Osaka,Japan",Spam
0.0,0.0,0.0,0.0,Mundo,Quality
0.0,324000.0,,0.0,Optimistic,Quality
0.0,65800.0,40.0,0.0,Global,Quality
2948.0,540.0,1579.0,0.0,"West Point, GA",Spam
0.0,0.0,0.0,0.0,"Nairobi, Kenya",Quality
0.0,0.0,10.0,0.0,,Quality
1193.0,1107.0,10596.0,0.0,Basketball,Spam
2873.0,4147.0,6503.0,0.0,704-919,Spam
0.0,0.0,,0.0,KCH,Quality
4359.0,3401.0,15107.0,0.0,Space,Spam
1336.0,2007.0,2342.0,0.0,"in a galaxy far, far away. . .",Spam
0.0,59100.0,106.0,0.0,Twitter,Quality
0.0,0.0,,0.0,젠리사이다 LouDre's  💛,Quality
8638.0,12297.0,18193.0,0.0,Thepuzznetwork@hotmail.com,Spam
5143.0,16851.0,30769.0,0.0,"Newport News, VA",Spam
5153.0,18772.0,14366.0,0.0,45 countries!,Spam
0.0,0.0,,0.0,305,Quality
990.0,579.0,756.0,0.0,"Washington, DC",Spam
8184.0,19474.0,12847.0,0.0,WorldWide,Spam
0.0,0.0,7.0,0.0,Kumogakure  ☁️,Quality
0.0,0.0,,0.0,MNL,Quality
514.0,823.0,5940.0,1.0,"Washington, USA",Spam
845.0,528.0,1504.0,1.0,"VELTINS-Arena, Gelsenkirchen",Spam
981.0,314.0,711.0,0.0,"Petaling, Selangor",Spam
10863.0,12711.0,5191.0,0.0,#resist,Spam
0.0,0.0,0.0,0.0,"Florida, USA",Quality
6160.0,25912.0,9746.0,0.0,hiding in the halls,Spam
10460.0,61746.0,54741.0,0.0,高知県南国市浜改田1330-1番地,Spam
0.0,0.0,,0.0,,Quality
0.0,0.0,373.0,0.0,,Quality
0.0,0.0,0.0,0.0,Molly,Quality
0.0,0.0,0.0,0.0,"Middlesbrough, England",Quality
0.0,0.0,,0.0,,Quality
4977.0,2146.0,2743.0,0.0,Noida / Delhi,Spam
3292.0,2577.0,2837.0,1.0,xbox live,Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,0.0,0.0,hoseok’s LAP,Quality
0.0,0.0,0.0,0.0,"Indianapolis, IN",Quality
0.0,61600.0,,1.0,California,Quality
296.0,321.0,998.0,1.0,manila,Spam
10163.0,11267.0,28776.0,0.0,Shoobs,Spam
0.0,0.0,,0.0,,Quality
7747.0,14639.0,7978.0,0.0,CHIRAQ ✈STL ✈716 ✈ ATL ✈,Spam
0.0,0.0,0.0,0.0,,Quality
12507.0,42049.0,13690.0,1.0,KARMY'S  ❤️,Spam
3394.0,14646.0,3539.0,0.0,MIA,Spam
1169.0,303.0,873.0,1.0,Ibadan,Spam
1479.0,2255.0,10222.0,1.0,Northern California,Spam
5593.0,13958.0,18846.0,0.0,psampson@theathletic.com,Spam
1177.0,657.0,15925.0,1.0,Taurus ♉️Texas,Spam
0.0,0.0,0.0,0.0,"Arkansas, USA",Quality
7761.0,13329.0,16788.0,0.0,Nilai,Spam
0.0,0.0,,0.0,"Perth South, Ontario",Quality
0.0,0.0,,0.0,,Quality
1962.0,755.0,408.0,0.0,kampala uganda,Spam
3329.0,2498.0,6092.0,0.0,"in a galaxy far, far away. . .",Spam
0.0,0.0,64.0,0.0,atx//texas state,Quality
14060.0,13218.0,45126.0,0.0,Wildlands of NorCal,Spam
0.0,0.0,,1.0,"Cork, Ireland",Quality
6734.0,11678.0,1376.0,0.0,Teshie Estate no. 3 Oak Street,Spam
0.0,0.0,0.0,0.0,"Scotland, UK",Quality
0.0,0.0,0.0,0.0,"45 Talbot St W, Blenheim, ON",Quality
0.0,0.0,,1.0,,Quality
7041.0,16383.0,2167.0,0.0,St. Marks Bathhouse,Spam
1944.0,2427.0,12631.0,1.0,"Dordogne, Aquitaine",Spam
0.0,6330000.0,,0.0,"Los Angeles, CA",Quality
7055.0,19564.0,39823.0,0.0,with money in a meeting,Spam
394.0,133.0,670.0,1.0,"Roma, Italia",Spam
0.0,0.0,49.0,0.0,Elsewhere,Quality
